37479	4414	37480
37480	4440	37481
37481	4447	37482
37482	4515	37483
37483	4526	37484
37080	4531	37485
985	4544	37486
3413	4573	37487
37484	4598	37488
37488	4648	37489
2456	4650	37490
37489	4653	37491
37491	4662	37492
37492	4692	37493
37435	4700	37494
37493	4722	37495
37495	4754	37496
37496	36887	37497
661	4801	37498
37497	4816	37499
37499	4820	37500
709	4826	37501
37469	36882	37502
1663	4836	37503
37500	36880	37504
37504	4846	37505
37505	4851	37506
918	36877	37507
37506	4913	37508
37508	4918	37509
37509	4920	37510
1399	4921	37511
256	4930	37512
37510	4931	37513
37513	4951	37514
190	4975	37515
37473	4980	37516
37514	36867	37517
37517	4983	37518
37518	5002	37519
36967	5008	37520
37519	5009	37521
37521	5134	37522
37522	5135	37523
37485	5144	37524
37523	5160	37525
1148	5176	37526
37525	36857	37527
37394	5210	37528
37527	5231	37529
37529	5239	37530
37516	5247	37531
37470	5260	37532
37532	36851	37533
1599	5279	37534
37445	36849	37535
37530	5350	37536
37536	5352	37537
4883	5353	37538
37537	5402	37539
3890	5416	37540
945	5432	37541
37539	5434	37542
37542	36841	37543
37543	5453	37544
37544	5468	37545
910	5472	37546
37545	5505	37547
1073	5512	37548
37547	5539	37549
37549	5540	37550
37458	5548	37551
37550	5551	37552
5110	5569	37553
37552	5573	37554
37389	5589	37555
37531	5594	37556
37528	5600	37557
37554	5608	37558
37558	5632	37559
37494	5633	37560
2497	5711	37561
37559	5728	37562
37562	5746	37563
37563	5747	37564
2489	5752	37565
172	5755	37566
37564	36817	37567
37567	5760	37568
37410	5762	37569
37557	5763	37570
37533	5790	37571
37538	5814	37572
1762	5881	37573
37568	5894	37574
37574	5900	37575
37575	5927	37576
37560	5930	37577
5035	5948	37578
37576	6018	37579
37579	6026	37580
37580	6033	37581
37526	36802	37582
37314	6034	37583
37581	6042	37584
37584	6083	37585
37585	6089	37586
8	6094	37587
37586	6113	37588
37588	6114	37589
37589	6117	37590
37590	6128	37591
37591	6140	37592
37592	6142	37593
37341	36790	37594
37593	6180	37595
37595	6187	37596
37596	6213	37597
37388	6228	37598
37597	6311	37599
37599	6314	37600
37600	6324	37601
37601	6334	37602
37569	6337	37603
37602	6340	37604
37604	6341	37605
2833	6343	37606
4882	6345	37607
37288	6348	37608
37605	6356	37609
37609	6358	37610
37610	6362	37611
37556	36772	37612
37598	6365	37613
37611	6366	37614
37614	6383	37615
2794	6386	37616
37615	6390	37617
37612	6393	37618
37617	6401	37619
4624	6411	37620
3476	6422	37621
5714	6426	37622
37603	6429	37623
5296	6443	37624
37619	6456	37625
37524	6490	37626
37625	6493	37627
37391	6498	37628
37627	6502	37629
37629	6514	37630
37582	6515	37631
37623	6547	37632
37630	6553	37633
37633	6619	37634
5860	6639	37635
37634	6647	37636
37636	6653	37637
37632	6663	37638
37637	6679	37639
405	6692	37640
37639	6699	37641
4201	6709	37642
37641	6731	37643
6462	6733	37644
3510	6749	37645
37643	6764	37646
6319	6797	37647
37298	6801	37648
37555	6817	37649
4824	6819	37650
37646	6841	37651
37651	6847	37652
37583	36731	37653
37373	6848	37654
37652	36729	37655
37655	6852	37656
37656	6854	37657
37657	6900	37658
1126	6919	37659
37457	6942	37660
37658	6948	37661
37316	6968	37662
1092	6973	37663
2556	36720	37664
37661	6977	37665
37665	6991	37666
37578	7004	37667
37666	7013	37668
6834	7017	37669
37668	36714	37670
37670	7036	37671
37671	7040	37672
37649	7065	37673
37672	7066	37674
37594	36709	37675
37565	7088	37676
37674	7091	37677
37677	7100	37678
37678	7113	37679
37679	7114	37680
37680	7117	37681
37681	7122	37682
37682	36701	37683
37486	7204	37684
37683	7219	37685
37685	7238	37686
37686	7255	37687
37487	7256	37688
5410	7259	37689
2030	7262	37690
37631	7313	37691
37687	7314	37692
37618	7315	37693
5521	7317	37694
36950	7326	37695
37692	7335	37696
37654	7345	37697
37697	7355	37698
37696	7367	37699
3002	36684	37700
37699	7386	37701
37701	7397	37702
37702	7400	37703
37703	7405	37704
37704	7410	37705
3319	7411	37706
37705	36677	37707
1512	7423	37708
37707	7427	37709
37571	7448	37710
37709	7501	37711
37711	7518	37712
37712	7529	37713
2620	7538	37714
2050	7550	37715
37713	7552	37716
37716	7561	37717
37717	7565	37718
37718	7568	37719
6585	7591	37720
1178	7617	37721
37719	7618	37722
37616	7624	37723
37722	7633	37724
37724	7666	37725
37577	7675	37726
37502	7680	37727
37626	36656	37728
37570	36655	37729
37725	7686	37730
37501	7693	37731
3715	7703	37732
37726	7712	37733
37730	7723	37734
37734	7727	37735
37551	7751	37736
37735	7827	37737
37737	7829	37738
37738	7841	37739
37638	36644	37740
37739	7845	37741
37715	7871	37742
37741	7877	37743
723	7886	37744
37743	7887	37745
37729	7893	37746
37745	36637	37747
37733	7900	37748
5398	7919	37749
37747	7922	37750
6694	7929	37751
37750	7944	37752
37752	7950	37753
7078	7956	37754
36711	7959	37755
37753	7962	37756
37756	7967	37757
37757	36626	37758
37758	7982	37759
37759	7987	37760
37760	8009	37761
3431	8025	37762
37628	8029	37763
37761	8044	37764
37740	8045	37765
37764	8048	37766
37766	8049	37767
2083	36616	37768
37723	8105	37769
3753	8108	37770
37767	8130	37771
37771	8140	37772
37772	8146	37773
37773	8151	37774
37774	8157	37775
37775	36608	37776
1515	8165	37777
1175	8172	37778
6612	8178	37779
5833	8193	37780
37776	8197	37781
37710	8207	37782
7954	8218	37783
37077	8228	37784
37781	8229	37785
7343	8230	37786
37746	8242	37787
37785	8265	37788
37788	8284	37789
4116	8287	37790
37789	8295	37791
37791	8302	37792
37792	8305	37793
37793	8308	37794
37794	8315	37795
36612	8341	37796
37795	36587	37797
323	36586	37798
7593	8405	37799
37797	8407	37800
37800	8409	37801
727	8414	37802
37698	8418	37803
923	8420	37804
37782	8438	37805
37660	8447	37806
37801	8456	37807
37673	8483	37808
37765	8500	37809
37807	8501	37810
37810	8509	37811
5676	8519	37812
37606	36571	37813
37811	8530	37814
37814	8542	37815
1911	8565	37816
37553	8585	37817
37748	8595	37818
6695	8637	37819
37815	8639	37820
37820	8644	37821
7798	8654	37822
36973	8719	37823
37821	8723	37824
37824	8724	37825
37809	8728	37826
3148	8732	37827
37825	8751	37828
37828	8753	37829
37829	8756	37830
37818	8757	37831
37831	8766	37832
37830	8797	37833
37833	8806	37834
8601	8827	37835
37832	8830	37836
37834	8843	37837
37837	8871	37838
2523	8889	37839
37838	8917	37840
37840	8928	37841
37841	8932	37842
37842	8943	37843
37826	9014	37844
37843	9023	37845
37845	9032	37846
37662	9060	37847
37846	9071	37848
2080	36535	37849
37693	9098	37850
37848	9108	37851
37041	9113	37852
37851	36531	37853
37853	9115	37854
37854	9131	37855
37855	9132	37856
37835	9150	37857
37856	9170	37858
37858	36525	37859
37859	9177	37860
37860	9184	37861
37861	9189	37862
396	9195	37863
37862	36520	37864
1781	9202	37865
37844	9226	37866
37864	9241	37867
37867	9251	37868
37635	9301	37869
8758	36514	37870
37691	9305	37871
37511	9310	37872
37868	9322	37873
37873	9324	37874
37874	9329	37875
3355	9353	37876
37875	9363	37877
37877	9368	37878
37878	9379	37879
37879	9407	37880
37866	9419	37881
37880	9424	37882
37882	9426	37883
67	9442	37884
37883	9447	37885
37885	9457	37886
37886	9459	37887
37887	9460	37888
37763	9465	37889
37234	9470	37890
37393	9495	37891
37888	9510	37892
37892	9531	37893
37893	9602	37894
37894	9603	37895
37648	9611	37896
7096	9623	37897
37744	9631	37898
37895	36485	37899
70	36484	37900
2057	9636	37901
37899	9638	37902
37805	9643	37903
2545	9654	37904
37889	9681	37905
37902	9688	37906
37906	36477	37907
1397	9691	37908
37907	9700	37909
37909	9706	37910
37910	9719	37911
37817	36472	37912
37911	9722	37913
37913	9731	37914
37914	9737	37915
37915	9751	37916
37916	9761	37917
37917	9762	37918
36723	9768	37919
37918	9773	37920
37920	9777	37921
37921	9789	37922
37836	9797	37923
37922	9831	37924
37924	36459	37925
37905	36458	37926
37925	36457	37927
37927	36456	37928
37928	9833	37929
37929	9835	37930
37930	9838	37931
37931	9849	37932
7293	9900	37933
37932	9919	37934
37934	9921	37935
37935	36448	37936
37936	9923	37937
37904	9926	37938
37937	9934	37939
37939	9959	37940
37762	9968	37941
37940	9970	37942
37942	9978	37943
37943	9986	37944
37850	36439	37945
37944	9988	37946
37946	9990	37947
37947	9995	37948
2037	36435	37949
37948	10010	37950
37950	10018	37951
37951	10028	37952
37952	10035	37953
37953	10043	37954
37954	10067	37955
37955	10068	37956
37847	10083	37957
37956	36426	37958
37958	10085	37959
37428	10092	37960
1021	10098	37961
8182	10102	37962
37572	10114	37963
37891	10129	37964
37959	10134	37965
37804	10144	37966
37731	10204	37967
3609	10206	37968
37965	10215	37969
37969	10220	37970
37970	10225	37971
7456	10226	37972
37971	10243	37973
37684	10248	37974
37973	10256	37975
37975	10257	37976
37769	10263	37977
1649	36406	37978
37425	10296	37979
37976	10299	37980
37787	10308	37981
37980	10336	37982
37982	10338	37983
37983	10346	37984
963	10348	37985
5843	10357	37986
37984	10392	37987
37449	10447	37988
8339	36395	37989
37987	10453	37990
3657	10559	37991
3654	10561	37992
37990	10568	37993
37993	10592	37994
37994	10601	37995
37995	10609	37996
37923	10612	37997
37996	10665	37998
37998	10666	37999
37999	10683	38000
38000	10690	38001
38001	10693	38002
38002	10698	38003
38003	10714	38004
5224	10715	38005
38004	10717	38006
1714	10811	38007
38006	10824	38008
38008	10827	38009
38009	10845	38010
2840	10869	38011
37024	10871	38012
37903	10878	38013
38010	10899	38014
9412	10903	38015
38014	10910	38016
38016	10919	38017
37960	36366	38018
38017	10929	38019
38019	10935	38020
37653	10966	38021
38020	10979	38022
38022	10985	38023
37647	10991	38024
9815	11008	38025
6522	11014	38026
37613	11022	38027
38023	11024	38028
37392	11054	38029
38028	11118	38030
37997	11134	38031
38030	11143	38032
5913	11155	38033
4856	11166	38034
38032	11186	38035
37900	11196	38036
38035	11215	38037
7677	36346	38038
83	11223	38039
524	11230	38040
37664	11264	38041
38037	11273	38042
37964	11286	38043
38042	36340	38044
10326	11292	38045
38044	11307	38046
38046	11309	38047
38047	11310	38048
38048	11329	38049
37803	11339	38050
37897	11351	38051
4024	11413	38052
38049	11445	38053
38053	11458	38054
37622	36329	38055
36478	11474	38056
37945	11475	38057
38054	11480	38058
38058	11481	38059
38059	11488	38060
10771	11496	38061
37881	11510	38062
9440	11520	38063
38057	11569	38064
38060	11570	38065
38026	11576	38066
38031	11587	38067
38065	11592	38068
37926	11639	38069
37395	11651	38070
3091	36313	38071
38068	11710	38072
38072	11729	38073
38073	36310	38074
37790	11737	38075
11448	11753	38076
38074	11773	38077
38077	11774	38078
38078	11785	38079
38079	11797	38080
38080	11800	38081
6355	11801	38082
38081	11812	38083
37783	11820	38084
38083	11831	38085
38085	11835	38086
5142	11838	38087
4900	11840	38088
37548	11868	38089
38086	11870	38090
38090	11881	38091
38091	11884	38092
38092	36291	38093
38039	11885	38094
3925	11896	38095
7844	11906	38096
37967	11918	38097
37007	11922	38098
38093	11928	38099
37981	11930	38100
38099	36283	38101
1302	11949	38102
1396	12006	38103
38101	36280	38104
38104	12044	38105
38105	12051	38106
7574	12087	38107
38043	36276	38108
38106	12093	38109
38109	12100	38110
38110	12113	38111
38111	12118	38112
10038	12126	38113
38112	12139	38114
37515	36269	38115
38114	12142	38116
7797	12144	38117
38025	12152	38118
38027	12180	38119
37798	12191	38120
38116	12231	38121
2997	36262	38122
7721	12237	38123
6728	12255	38124
38121	12303	38125
38125	12310	38126
9026	12349	38127
38115	12357	38128
38013	12363	38129
38126	12398	38130
38130	12402	38131
38131	12410	38132
37667	12413	38133
38132	12417	38134
932	12420	38135
38134	12445	38136
5951	12455	38137
37742	12461	38138
38136	12481	38139
38139	12503	38140
11476	12512	38141
38140	12526	38142
38142	12537	38143
36636	12541	38144
37644	12549	38145
38055	12601	38146
38143	12604	38147
38147	36236	38148
36534	12606	38149
38148	12607	38150
38150	12608	38151
5735	36232	38152
38151	12616	38153
37498	12630	38154
38153	12634	38155
38155	12637	38156
10097	12641	38157
37642	12648	38158
38156	12655	38159
38159	12662	38160
38108	12664	38161
5925	12668	38162
1770	12669	38163
38135	36220	38164
37961	12675	38165
38160	12682	38166
37736	12687	38167
38119	12693	38168
38069	12702	38169
38166	12703	38170
38062	12704	38171
7295	12706	38172
38170	12719	38173
38171	12724	38174
37689	12729	38175
38024	36208	38176
37728	12733	38177
38173	12737	38178
38168	12739	38179
38067	12757	38180
38176	12759	38181
38178	36202	38182
38182	12769	38183
38183	12773	38184
36797	12779	38185
38184	12793	38186
4080	12798	38187
37777	12806	38188
38186	12807	38189
2183	12813	38190
38189	12843	38191
38191	12929	38192
38161	12944	38193
38192	12954	38194
38180	36189	38195
38194	12964	38196
38196	12968	38197
38197	36186	38198
9677	12973	38199
38198	12979	38200
8023	12996	38201
38175	13022	38202
38129	13027	38203
38200	13031	38204
38204	13036	38205
5973	13038	38206
38064	13081	38207
38188	13108	38208
37912	13115	38209
38205	13122	38210
38210	13124	38211
38211	13127	38212
38212	36171	38213
38169	13133	38214
38213	36169	38215
8022	13135	38216
38215	13146	38217
38214	13150	38218
38217	13201	38219
680	13202	38220
37669	13216	38221
38219	13251	38222
38222	13267	38223
38203	13270	38224
37872	13272	38225
38223	13285	38226
38209	13297	38227
1056	13302	38228
38226	13312	38229
38229	13320	38230
38230	13323	38231
38231	13327	38232
4252	13328	38233
38179	13335	38234
38232	13346	38235
38235	13347	38236
38236	13350	38237
37871	13385	38238
38100	13390	38239
38237	36144	38240
38240	36143	38241
38241	13394	38242
38224	13407	38243
38242	13409	38244
38244	13421	38245
38245	13422	38246
38207	13424	38247
38246	13436	38248
12002	13445	38249
5719	13509	38250
38089	13515	38251
38248	13540	38252
9607	13546	38253
1234	13567	38254
1618	13593	38255
2005	13597	38256
38252	13604	38257
2687	13609	38258
38257	13622	38259
12551	13627	38260
38259	13629	38261
38195	13646	38262
38261	13647	38263
38243	13649	38264
38263	13652	38265
38265	13663	38266
38266	13678	38267
38255	13687	38268
38267	13695	38269
4848	13705	38270
38269	13718	38271
38271	13721	38272
1771	36111	38273
2511	13727	38274
38272	13811	38275
38234	13850	38276
38275	13877	38277
38277	13928	38278
38128	13929	38279
9029	13933	38280
7425	13990	38281
1810	36102	38282
38278	14006	38283
8464	14007	38284
38141	14011	38285
4751	36098	38286
38283	14020	38287
38287	14040	38288
6506	36095	38289
38177	14041	38290
36523	14042	38291
38288	36092	38292
38292	14049	38293
38088	14055	38294
38293	14107	38295
38295	14108	38296
13949	14137	38297
3852	14140	38298
13337	14141	38299
38296	14155	38300
38300	14160	38301
342	14171	38302
38301	14172	38303
38146	14179	38304
38303	14182	38305
38305	14191	38306
38167	14202	38307
38306	14209	38308
38308	14214	38309
11910	14256	38310
38309	14275	38311
6407	14286	38312
38311	14296	38313
4768	14344	38314
38313	14347	38315
38018	14419	38316
38315	36067	38317
37974	14429	38318
38317	14433	38319
6581	14441	38320
38294	14450	38321
4172	14456	38322
38227	14464	38323
38318	14488	38324
13165	14493	38325
38276	14507	38326
38319	14512	38327
38327	14514	38328
38328	14519	38329
38329	36054	38330
4677	14526	38331
37675	14541	38332
38324	14552	38333
38330	14554	38334
38334	14558	38335
38138	14559	38336
14061	14568	38337
38238	14575	38338
37816	14584	38339
38335	14593	38340
38340	14596	38341
38341	14614	38342
38342	36041	38343
14379	14618	38344
38343	14620	38345
38345	14621	38346
38346	14628	38347
38321	14629	38348
38347	36035	38349
7745	14700	38350
38262	14711	38351
38349	14716	38352
9796	14733	38353
37375	14734	38354
38218	14735	38355
6303	14738	38356
38312	36027	38357
38352	14747	38358
38157	14750	38359
8682	14761	38360
12031	14767	38361
14190	14769	38362
38307	14771	38363
38358	14802	38364
38202	14810	38365
38364	14823	38366
38366	14829	38367
4398	14837	38368
38367	14844	38369
38369	14847	38370
38370	14854	38371
38371	14859	38372
38372	14867	38373
12613	14873	38374
38373	14902	38375
38375	36008	38376
38376	14903	38377
38377	14905	38378
38348	14907	38379
38158	15000	38380
10087	15002	38381
38378	15003	38382
38382	15005	38383
38383	15007	38384
37941	15019	38385
38384	15023	38386
13040	15037	38387
38386	15076	38388
38388	15087	38389
7894	15090	38390
7696	15105	38391
38389	15107	38392
13363	15110	38393
38392	15121	38394
2536	15122	38395
38264	35988	38396
7619	15125	38397
38394	15130	38398
38351	15137	38399
38398	15141	38400
38400	15149	38401
38401	15151	38402
6504	15177	38403
37676	35980	38404
38402	35979	38405
38405	15225	38406
38406	15226	38407
38407	15227	38408
38350	15239	38409
2419	15242	38410
14028	15244	38411
38408	15253	38412
38066	15304	38413
7563	15310	38414
10511	15320	38415
38412	15338	38416
1048	15354	38417
38416	35966	38418
38418	15355	38419
38419	15398	38420
38420	15399	38421
38421	15402	38422
12950	15424	38423
7333	15431	38424
4772	15435	38425
38422	15463	38426
38426	15464	38427
38427	15483	38428
38355	15484	38429
38428	15488	38430
37541	15496	38431
38430	15497	38432
37813	15506	38433
38432	15513	38434
38434	15522	38435
14533	15527	38436
6520	15539	38437
38435	15544	38438
38274	15550	38439
38438	15621	38440
38440	15627	38441
38441	35942	38442
38442	15629	38443
38443	15630	38444
37546	15650	38445
38164	15654	38446
37608	15672	38447
38444	15706	38448
38448	35935	38449
38449	15708	38450
38450	15730	38451
38451	15734	38452
37806	15752	38453
38452	15773	38454
8153	15778	38455
7940	15781	38456
38174	15783	38457
38454	15841	38458
38290	15848	38459
38193	15853	38460
38458	15909	38461
38461	15910	38462
38462	15919	38463
38154	15921	38464
38463	15933	38465
37412	15940	38466
38465	15941	38467
4694	15952	38468
38363	15955	38469
38225	15957	38470
38365	15959	38471
11430	35912	38472
578	15966	38473
38467	35910	38474
38123	15968	38475
38474	15972	38476
38476	15986	38477
38477	15991	38478
38478	16001	38479
2006	16004	38480
6629	16021	38481
38479	35902	38482
13552	16025	38483
38391	16034	38484
1482	16036	38485
38482	16059	38486
6155	16060	38487
38221	16064	38488
38486	16076	38489
38489	16080	38490
38490	16081	38491
38491	16097	38492
10870	16107	38493
37784	16110	38494
38492	16114	38495
38469	16115	38496
38495	35887	38497
38396	35886	38498
15938	16119	38499
38457	35884	38500
9872	16126	38501
38497	16134	38502
11656	16155	38503
8700	16220	38504
38336	16223	38505
38502	16233	38506
38506	16245	38507
38507	16247	38508
38508	16262	38509
38509	16298	38510
3504	16313	38511
38510	16322	38512
38512	16330	38513
38429	16340	38514
8583	16344	38515
38505	16345	38516
38513	16350	38517
37714	16369	38518
38517	16379	38519
15108	16383	38520
38519	16384	38521
38521	16400	38522
38522	16406	38523
14951	16411	38524
9148	16413	38525
38523	16419	38526
15932	35857	38527
38526	16429	38528
14727	16433	38529
38528	16435	38530
38530	16437	38531
38531	16438	38532
38076	16509	38533
38532	16512	38534
12989	16513	38535
37732	16516	38536
38289	16517	38537
38534	16523	38538
38538	16527	38539
528	16531	38540
38533	16541	38541
38539	16543	38542
38542	16545	38543
38543	16561	38544
38459	16565	38545
38446	16569	38546
38544	16577	38547
38439	16580	38548
38070	16581	38549
4146	35834	38550
38511	16622	38551
38547	16631	38552
38498	16633	38553
13047	16635	38554
8842	16647	38555
38537	16662	38556
38084	16671	38557
2648	16673	38558
38304	16678	38559
38552	16680	38560
38326	16688	38561
38361	35822	38562
38560	16697	38563
38563	16699	38564
8979	16704	38565
37398	16706	38566
12949	16707	38567
37957	16716	38568
74	16719	38569
14944	16727	38570
38564	16733	38571
2879	16737	38572
38571	16738	38573
38338	16739	38574
38573	16742	38575
38368	16744	38576
38575	16821	38577
11106	16823	38578
38561	16838	38579
15681	16854	38580
38577	16859	38581
38581	16871	38582
38582	16886	38583
38583	16889	38584
4866	16916	38585
38584	35798	38586
4770	16926	38587
37330	35796	38588
11443	16935	38589
3906	16946	38590
38586	16948	38591
38514	16950	38592
38591	16967	38593
38593	16968	38594
38594	16973	38595
38595	17013	38596
10081	17050	38597
38596	17053	38598
38598	17100	38599
38453	17101	38600
35813	17135	38601
38599	17164	38602
15140	35781	38603
2146	17204	38604
9829	17205	38605
38602	17212	38606
12824	35777	38607
38606	17221	38608
38608	17227	38609
38525	17231	38610
38609	35773	38611
38611	17233	38612
16864	35771	38613
15834	17241	38614
6738	17243	38615
38612	17255	38616
38616	17263	38617
38568	17270	38618
38617	35765	38619
38619	17275	38620
38620	17284	38621
38621	17292	38622
7068	17323	38623
38622	17328	38624
38050	17334	38625
38624	17339	38626
38626	17355	38627
12672	17401	38628
38627	17408	38629
38629	17414	38630
36671	17416	38631
38630	17421	38632
38632	17422	38633
38633	17432	38634
38634	35749	38635
38635	17436	38636
13942	17443	38637
38636	17444	38638
38638	17466	38639
37727	17475	38640
38639	17502	38641
38641	35742	38642
38642	17505	38643
16746	17515	38644
38579	17516	38645
11096	17518	38646
15201	17526	38647
10688	17542	38648
37292	17546	38649
38643	17561	38650
38650	17562	38651
38651	17567	38652
38652	17575	38653
38653	17601	38654
15335	17618	38655
38559	17620	38656
6643	17628	38657
38041	17643	38658
17322	17748	38659
38654	17758	38660
38332	17767	38661
38660	35722	38662
38662	17771	38663
37706	17776	38664
38663	17809	38665
38665	17816	38666
38666	17827	38667
38667	35716	38668
38661	17861	38669
38668	17864	38670
14440	17872	38671
38670	17873	38672
38553	17889	38673
38672	17892	38674
12122	17901	38675
38673	35708	38676
38674	17908	38677
38499	17912	38678
38677	17931	38679
38679	17939	38680
2227	17946	38681
38680	18005	38682
38682	18038	38683
38683	18040	38684
38684	18053	38685
11138	35698	38686
38685	18057	38687
10096	18058	38688
38399	18065	38689
5570	18082	38690
38687	18083	38691
38481	18088	38692
38380	18094	38693
38691	18100	38694
16818	18115	38695
38694	18119	38696
38152	18131	38697
38696	18142	38698
38698	18145	38699
1419	18151	38700
38699	18171	38701
38657	18173	38702
38701	18182	38703
38703	18229	38704
38145	18238	38705
38704	18239	38706
38706	18301	38707
38470	18306	38708
38707	18309	38709
38640	18312	38710
38709	18324	38711
38618	18348	38712
11067	18375	38713
38711	18382	38714
38645	18390	38715
6295	35668	38716
6164	18394	38717
38714	35666	38718
38718	18406	38719
37966	18408	38720
38719	18416	38721
8201	18427	38722
38247	18440	38723
38410	18459	38724
1877	35659	38725
38721	18480	38726
38726	18485	38727
16260	18494	38728
38727	18502	38729
9425	18504	38730
5625	18518	38731
9511	18525	38732
38729	18528	38733
38015	35650	38734
38592	18530	38735
38268	18534	38736
38733	18538	38737
38087	18540	38738
38737	35645	38739
6730	18548	38740
15785	18620	38741
37938	18644	38742
38689	18650	38743
38739	18658	38744
10760	18671	38745
38744	18690	38746
38746	18705	38747
38747	18721	38748
38748	18724	38749
38165	18725	38750
38649	18726	38751
9730	18727	38752
37055	18732	38753
38749	18739	38754
17702	18744	38755
38754	18746	38756
